position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,fen
cokPKWIL_ply_30,cokPKWIL,30,16,white,hamidzafarkhan,troutranger,1749,1742,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_30.png,c1e3,Be3,r3k1nr/1b1p2pp/pp2pp2/2p5/B3P3/3P4/PPP2Nq1/R1BQK2R w KQkq - 2 16
j8z7XEws_ply_25,j8z7XEws,25,13,black,JuanRapport,EnmanuelValdez2006,2085,2363,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j8z7XEws_ply_25.png,c8d7,Bd7,r1bq1rk1/pp2b1pp/2p1p3/3p1p2/1PPPnB2/P4NP1/2Q1PPBP/R4RK1 b - - 2 13
kEI48UY8_ply_18,kEI48UY8,18,10,white,javrey,ammar3166,1530,1525,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_18.png,h3f4,Nf4,r3k2r/ppp1n1pp/2nqpp2/3p4/3P4/3QP2N/PPP2PPP/RN2K2R w KQkq - 0 10
v1ofntdB_ply_35,v1ofntdB,35,18,black,MSJ_98,xeqtr85,2009,2021,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_35.png,e7f6,Bf6,r4rk1/pp1qbppp/4p3/3p4/8/2Q1PN2/PP1B1PPP/2R2RK1 b - - 3 18
w4EUR2k3_ply_23,w4EUR2k3,23,12,black,Krokodilok,you3aa,1674,1636,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/w4EUR2k3_ply_23.png,f5d6,Nd6,r1bq1rk1/pppp2pp/5pn1/3P1n2/6P1/2N5/PPP1QPP1/2KR1BNR b - - 0 12
ylqLYHEn_ply_18,ylqLYHEn,18,10,white,urueeru,AFM_MihinW,1673,1943,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/ylqLYHEn_ply_18.png,h1g1,Rg1,rnb1kbr1/pppp2q1/4pp2/8/8/4PQ1P/PPPP1PP1/RNB1K2R w KQq - 1 10
26gJfeNj_ply_41,26gJfeNj,41,21,black,DoncaBrown,levoncho1999,1490,1434,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/26gJfeNj_ply_41.png,f8g8,Rfg8,1nk2r1r/pbp1n3/1p2p3/PP1qPp2/7p/2P2N1P/2B1QPP1/R1B2RK1 b - - 2 21
4hP4UqNB_ply_26,4hP4UqNB,26,14,white,Shreeyansh0708,Guru-12345,1244,1240,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4hP4UqNB_ply_26.png,c4b3,Bb3,r1bq1rk1/1p3ppp/p1np4/4p3/2B5/3PQN1P/PPP2PP1/R4RK1 w - - 0 14
5NtMrs6m_ply_55,5NtMrs6m,55,28,black,edu017-ke,VLAD339,1725,1696,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_55.png,e5e4,e4,1kr4r/1bbq1p2/6n1/p1Bpp3/8/1Q2P2P/P1RN1PP1/1K5R b - - 1 28
NMpl1Q91_ply_38,NMpl1Q91,38,20,white,greengrass888,KyleWebb,1095,1068,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_38.png,d2g2,Qg2,r3r1k1/2p1q1p1/1pb2p1p/p2pp3/3P1PP1/2P1P2N/PP1Q3P/R4RK1 w - - 0 20
Nxva2Kr3_ply_19,Nxva2Kr3,19,10,black,sermar15,nozari,1541,1565,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/Nxva2Kr3_ply_19.png,f6h6,Qh6,rnb2rk1/pppp1ppp/1b3q2/3nB3/3P4/2PBPN2/PP3PPP/RN1QK2R b KQ - 6 10
QCADORdU_ply_34,QCADORdU,34,18,white,ERBC,mikelallison23,1475,1515,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QCADORdU_ply_34.png,e4c5,Nc5,2k4r/ppp3pp/2n1p1q1/5p2/3rN3/P2PQ2P/1PP2PP1/R4RK1 w - - 0 18
pBhtiTPk_ply_21,pBhtiTPk,21,11,black,VikoHernandez,Noah023287,1654,1689,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/pBhtiTPk_ply_21.png,c6e5,Nxe5,r2q1rk1/pb2bppp/1pn1pn2/3pN3/2pP1B2/2P1P2Q/PPBN1PPP/R3K2R b KQ - 3 11
rPff1hDs_ply_44,rPff1hDs,44,23,white,GLAUBER_chess13,r9361809,1216,1341,48,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rPff1hDs_ply_44.png,d1d4,Rd4,1r4k1/p4ppp/4b2b/4P3/2p2P2/2P4P/P3B1P1/3R1RK1 w - - 1 23
03jEUl79_ply_48,03jEUl79,48,25,white,rrsa,Francictus,1988,2067,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_48.png,c2d3,Qd3,2rqr1k1/1p1n1ppp/p2p4/3P4/1P3P2/1P6/P1Q3PP/R4R1K w - - 1 25
26gJfeNj_ply_21,26gJfeNj,21,11,black,DoncaBrown,levoncho1999,1490,1434,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/26gJfeNj_ply_21.png,h7h5,h5,2kr3r/pbpqnpbp/1pnpp1p1/8/2NPP3/2P2N2/PPB1QPPP/R1B2RK1 b - - 5 11
FaVGVd6v_ply_18,FaVGVd6v,18,10,white,MegnaaKannan,Yogan17,647,400,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_18.png,d1b1,Qb1,r1bk3r/ppp2ppp/4p2n/1R1p2N1/2nP4/2P5/P1P1PPPP/3QKB1R w K - 8 10
IECZqCHk_ply_21,IECZqCHk,21,11,black,Marco_Diaz,duwirstverlieren,1634,1599,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IECZqCHk_ply_21.png,d8e7,Qe7,rn1qkb1r/p5p1/2pp1n1p/1p2p2b/4P3/P1NQ1N1P/BPP2PP1/R1B2RK1 b kq - 1 11
KT3Ooz7O_ply_45,KT3Ooz7O,45,23,black,xadrezfino,alwaysmakeaplan,1970,2033,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_45.png,c8b8,Kb8,2krr3/1p1n2pp/8/Pp2p3/1P2P3/5N2/3R1PPP/4R1K1 b - - 0 23
Nxva2Kr3_ply_47,Nxva2Kr3,47,24,black,sermar15,nozari,1541,1565,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/Nxva2Kr3_ply_47.png,g7g6,g6,6k1/1pp3pp/1bnp3q/p4B2/3P4/2P3B1/PP3QPP/1K2N3 b - - 0 24
QCADORdU_ply_31,QCADORdU,31,16,black,ERBC,mikelallison23,1475,1515,47,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QCADORdU_ply_31.png,d6d4,Rd4,2k4r/ppp2ppp/2nrp1q1/8/4N3/P2P3P/1PP2PP1/R3QRK1 b - - 0 16
JiHRu87M_ply_31,JiHRu87M,31,16,black,abel_zweistein,Rarcc,2050,2040,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/JiHRu87M_ply_31.png,a3d6,Qd6,r3r2k/pppn1pp1/5n2/3p2B1/3P4/q1P2P1P/P1Q1BP2/R4RK1 b - - 1 16
PDKy7kxf_ply_39,PDKy7kxf,39,20,black,GotItGood,Stebelkar,1845,1828,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/PDKy7kxf_ply_39.png,h6h5,h5,1k5r/p2r4/2pp1n1p/Qp2q3/3pP3/1B1P1P2/PPP2P2/1K1R3R b - - 4 20
cg6KIugn_ply_56,cg6KIugn,56,29,white,vtornir,Davin_Chess1,1786,1785,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_56.png,a4a5,a5,2rr2k1/p5pp/4p3/3pPp2/P2P1P2/2P5/6PP/R1R3K1 w - - 0 29
gDCCYaOt_ply_22,gDCCYaOt,22,12,white,AmericanPharoah,jfz00,1892,1967,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_22.png,g4e3,Ne3,r1bq1rk1/ppp2ppp/2p5/5n2/3b1BN1/2NP4/PPP2PPP/R2QR1K1 w - - 7 12
r6Kl5KNI_ply_53,r6Kl5KNI,53,27,black,Lawatsch,Growing_Pain,2297,2384,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/r6Kl5KNI_ply_53.png,b6b5,b5,8/1p6/1pppbk1p/6p1/1P1PPp2/5N1P/1PP2KP1/8 b - - 0 27
rRLPWs6W_ply_36,rRLPWs6W,36,19,white,MertT0,SATMOV,1387,1358,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rRLPWs6W_ply_36.png,c4c5,Qc5,r2n1rk1/p1p3pp/2p1b1q1/8/2Q1P3/2N2P2/PPP1R1PP/R5K1 w - - 5 19
u3ENT7qN_ply_42,u3ENT7qN,42,22,white,HELIO94,FreeDraw-Com,2267,2251,46,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_42.png,h3h4,h4,r1r1q1k1/pp1n1p1p/4p1pB/3bP3/3P1Q2/3B3P/PP4P1/2R2RK1 w - - 8 22
03jEUl79_ply_28,03jEUl79,28,15,white,rrsa,Francictus,1988,2067,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_28.png,c4b3,Bb3,r3r1k1/1pp1qppp/p2pbn2/8/1PB1Pn2/2N2P2/P1P3PP/R2Q1RK1 w - - 2 15
1maOz6rR_ply_25,1maOz6rR,25,13,black,Zagrapa,Babar97,2287,2292,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1maOz6rR_ply_25.png,c6a5,Na5,r4rk1/p1Bbppbp/1pn3p1/1B1p3n/3P4/1QP1P3/PP1N1PPP/R4RK1 b - - 0 13
H4EeXM1c_ply_18,H4EeXM1c,18,10,white,disciplina1985,tuubuu8888,2105,2112,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/H4EeXM1c_ply_18.png,e4e5,e5,r2q1rk1/pb1nppbp/1ppp1np1/8/2PPP3/2NB1N1P/PP3PP1/R1BQR1K1 w - - 4 10
IECZqCHk_ply_26,IECZqCHk,26,14,white,Marco_Diaz,duwirstverlieren,1634,1599,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IECZqCHk_ply_26.png,c1d2,Bd2,rn2kb1r/p4qp1/2pp1n1p/1p2p3/4P3/P1N1QN1P/1PP2PP1/R1B2RK1 w kq - 0 14
IECZqCHk_ply_56,IECZqCHk,56,29,white,Marco_Diaz,duwirstverlieren,1634,1599,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IECZqCHk_ply_56.png,e3g5,Qg5,2k5/p4q2/2p5/1p1rp2p/2n3pP/PNP1Q1P1/1P3P2/5RK1 w - - 1 29
JiHRu87M_ply_30,JiHRu87M,30,16,white,abel_zweistein,Rarcc,2050,2040,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/JiHRu87M_ply_30.png,e1g1,O-O,r3r2k/pppn1pp1/5n2/3p2B1/3P4/q1P2P1P/P1Q1BP2/R3K2R w KQ - 0 16
NMpl1Q91_ply_58,NMpl1Q91,58,30,white,greengrass888,KyleWebb,1095,1068,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_58.png,f2d3,Nd3,r6r/2pb2p1/1p3kP1/p2p1pRp/3P1P2/2P5/PP3N1P/R5K1 w - - 3 30
PDKy7kxf_ply_30,PDKy7kxf,30,16,white,GotItGood,Stebelkar,1845,1828,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/PDKy7kxf_ply_30.png,a5b4,Qb4,1k1r2nr/pp2qp2/2pp3p/Q7/2BpP3/3P1P2/PPP2P2/2KR3R w - - 4 16
X0208hWs_ply_45,X0208hWs,45,23,black,helbertcampos,Magnaficent,1932,1858,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/X0208hWs_ply_45.png,c4b2,Nb2,b1rq1r2/5pkp/R5p1/2NpPp2/2nP4/1P3N2/5PPP/3Q1RK1 b - - 0 23
XihfAk9F_ply_56,XihfAk9F,56,29,white,FDSV,ZucaVictor,2025,1888,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_56.png,f3d4,Nd4,6k1/1pq2pp1/p6p/2n5/8/P1Q1PNP1/4KP1P/8 w - - 0 29
w4EUR2k3_ply_18,w4EUR2k3,18,10,white,Krokodilok,you3aa,1674,1636,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/w4EUR2k3_ply_18.png,d1e2,Qe2,r1bqk2r/ppppn1pp/5pn1/3P4/8/2N3P1/PPP2PP1/R2QKBNR w KQkq - 1 10
1BvsaCXf_ply_34,1BvsaCXf,34,18,white,Mark1537,perhapswhynot,1830,1822,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_34.png,c2c4,c4,r3r1k1/5qpp/2p5/1ppnpP2/p7/3P4/PPPQ1PPP/R4RK1 w - - 5 18
26gJfeNj_ply_22,26gJfeNj,22,12,white,DoncaBrown,levoncho1999,1490,1434,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/26gJfeNj_ply_22.png,b2b4,b4,2kr3r/pbpqnpb1/1pnpp1p1/7p/2NPP3/2P2N2/PPB1QPPP/R1B2RK1 w - - 0 12
4hP4UqNB_ply_53,4hP4UqNB,53,27,black,Shreeyansh0708,Guru-12345,1244,1240,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4hP4UqNB_ply_53.png,a3b4,Qb4,r1r3k1/5pp1/p3b2p/2p1N3/3p4/q4R1P/2PQ1PP1/2R3K1 b - - 1 27
7DOMDObe_ply_20,7DOMDObe,20,11,white,Gervasiodomingos,xaver34,1742,1786,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_20.png,d1c1,Qc1,rn1q1rk1/pp2bppb/2p2n1p/3p4/8/2NPBNP1/PPP2PBP/R2QR1K1 w - - 4 11
7DOMDObe_ply_35,7DOMDObe,35,18,black,Gervasiodomingos,xaver34,1742,1786,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_35.png,d8d5,Qd5,r2q1rnk/pp2bp1b/2p5/4N3/3PN3/6P1/PPPQ1P1P/R3R1K1 b - - 0 18
7vZtHfl1_ply_43,7vZtHfl1,43,22,black,juanchy10,Murat_Nuraev,1368,1390,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7vZtHfl1_ply_43.png,a4c2,Qc2,r3kb1r/pp3p1p/4p1p1/2p3P1/q1Pp1P2/7P/P2N2K1/R1B3N1 b kq - 0 22
I2aoxzaO_ply_24,I2aoxzaO,24,13,white,saiya211,SarSamMel,2292,2009,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/I2aoxzaO_ply_24.png,d1h5,Qh5,r1b2k1r/pp2nppp/2n1p3/6N1/P3P3/2q5/2P2PPP/R2Q1RK1 w - - 2 13
KT3Ooz7O_ply_35,KT3Ooz7O,35,18,black,xadrezfino,alwaysmakeaplan,1970,2033,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_35.png,e8c8,O-O-O,r3k2r/1p1n2pp/1pp1p3/8/1P2P3/5N2/P1P2PPP/3RR1K1 b kq - 1 18
KkAWuXpl_ply_38,KkAWuXpl,38,20,white,Tibilu69,sebxs_JM,1770,1779,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KkAWuXpl_ply_38.png,d1b1,Rb1,r3kb1r/5pp1/2q1p1p1/p1p1P3/1pPp1BP1/P2P3P/KP1Q1P2/3R3R w kq - 0 20
LPcYNfPc_ply_39,LPcYNfPc,39,20,black,Angst25,TheSparkCraft,2003,1956,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_39.png,f8g8,Rg8,2rq1r1k/2p4p/3p1n1b/p1pPp3/2P1Pp2/2N2N1P/PPQ2P2/1K4RR b - - 3 20
NMpl1Q91_ply_37,NMpl1Q91,37,19,black,greengrass888,KyleWebb,1095,1068,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_37.png,e6e5,e5,r3r1k1/2p1q1p1/1pb1pp1p/p2p4/3P1PP1/2P1P2N/PP1Q3P/R4RK1 b - - 0 19
TZMvlJ3H_ply_18,TZMvlJ3H,18,10,white,UknownG0d,oniuka,1661,1724,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TZMvlJ3H_ply_18.png,h2h3,h3,rn1q1rk1/pp2ppbp/1n1p2p1/8/2PP2b1/2N1BN2/PP2BPPP/R2QK2R w KQ - 6 10
XtpsyD6Q_ply_28,XtpsyD6Q,28,15,white,Hardrock572,Israelor79,1903,1836,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_28.png,a2a4,a4,2kr3r/ppp2pp1/2n1p1b1/1q1nP1Pp/3p1B2/1P1P1N1P/P1PQ1PB1/R4RK1 w - - 3 15
XtpsyD6Q_ply_43,XtpsyD6Q,43,22,black,Hardrock572,Israelor79,1903,1836,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_43.png,b4c2,Nxc2,2kr4/ppp2pp1/4p1b1/2r1P1Pp/Pn1p3P/1P1P1N2/2PB1P2/2R2RK1 b - - 2 22
bRZqybLN_ply_58,bRZqybLN,58,30,white,Barlenalfi33,carpetis,1588,1532,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/bRZqybLN_ply_58.png,g4g7,Qg7,rk2r3/ppn1P3/3q4/2pP4/6Q1/2PR4/P5PP/3R2K1 w - - 1 30
jZz3HX4t_ply_56,jZz3HX4t,56,29,white,Youthman84,alfasacrificador,1529,1742,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jZz3HX4t_ply_56.png,b2c3,Bc3,1k3r2/ppp3b1/2P5/4P2p/2P1R3/1P3P2/PB1r2PP/R5K1 w - - 1 29
kEI48UY8_ply_46,kEI48UY8,46,24,white,javrey,ammar3166,1530,1525,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_46.png,b2b3,b3,1k4r1/ppp1n2p/5p2/3p3P/q2Pp3/2P1P3/1P1N1K2/1R5R w - - 1 24
rB9nsFce_ply_41,rB9nsFce,41,21,black,Derrikf3,jasskol,1306,1413,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rB9nsFce_ply_41.png,f6h5,Nh5,6k1/2prb1pp/Q4n2/3q4/1p6/4PPB1/PPP3PP/R4RK1 b - - 0 21
w4EUR2k3_ply_39,w4EUR2k3,39,20,black,Krokodilok,you3aa,1674,1636,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/w4EUR2k3_ply_39.png,f8e8,Rfe8,r4rk1/ppq3pp/2pnPp2/4n3/8/2N3P1/PPP1Q3/2KR1B1R b - - 0 20
yMmTCp4q_ply_20,yMmTCp4q,20,11,white,HeleneLouise,fantastic_mask,1102,860,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/yMmTCp4q_ply_20.png,d1f3,Qf3,r1b1k2r/pppp1ppp/8/2bpqN2/8/2P1B3/PP3PPP/RN1QK2R w KQkq - 0 11
yMmTCp4q_ply_41,yMmTCp4q,41,21,black,HeleneLouise,fantastic_mask,1102,860,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/yMmTCp4q_ply_41.png,g4h3,Qh3,r5k1/pp3ppp/3p4/8/3p1Bq1/6P1/PP3P1P/R4RK1 b - - 1 21
168VjK8g_ply_42,168VjK8g,42,22,white,AbdlGayed,castles_wrong,1485,1490,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_42.png,c1e3,Be3,r4r1k/p1p3bp/1p3qp1/4pp2/2B1n3/PP5Q/5PPP/R1B2RK1 w - - 3 22
1BvsaCXf_ply_33,1BvsaCXf,33,17,black,Mark1537,perhapswhynot,1830,1822,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_33.png,f6d5,Nd5,r3r1k1/5qpp/2p2n2/1pp1pP2/p7/3P4/PPPQ1PPP/R4RK1 b - - 4 17
5NtMrs6m_ply_47,5NtMrs6m,47,24,black,edu017-ke,VLAD339,1725,1696,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_47.png,e6e5,e5,1kr5/1bb1qp1r/p3p1n1/3p4/1p1B4/1Q2P2P/P2N1PP1/1KR4R b - - 5 24
5NtMrs6m_ply_52,5NtMrs6m,52,27,white,edu017-ke,VLAD339,1725,1696,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_52.png,c1c2,Rc2,1kr4r/1bbq1p2/p5n1/2Bpp3/1Q6/4P2P/P2N1PP1/1KR4R w - - 1 27
84Cd8SoV_ply_18,84Cd8SoV,18,10,white,Leander_A,SantaBarbaraCuba,1756,1712,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/84Cd8SoV_ply_18.png,d1d2,Qd2,r2qk2r/1pp1np1p/p1np2pb/8/2B1PPb1/2NPBN2/PPP4P/R2QK2R w KQkq - 2 10
8aqmu3Cg_ply_43,8aqmu3Cg,43,22,black,RamoTX,Aaron2007cc,2073,2074,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8aqmu3Cg_ply_43.png,a5c7,Bc7,3r1rk1/p4pp1/6np/b2p4/3P3q/2P1NQ1P/P2B1P2/R4RK1 b - - 1 22
EaxPgpbL_ply_46,EaxPgpbL,46,24,white,adwaithspillai,yerack,1157,911,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_46.png,d2b3,Nb3,r7/p6p/b1p1pkp1/1p1p1p2/3P1P2/P2P4/1P1N2PP/R3R1K1 w - - 1 24
MHuW1ufQ_ply_21,MHuW1ufQ,21,11,black,marcotim321,gmarance,2189,2156,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/MHuW1ufQ_ply_21.png,g7g5,g5,r1bqr1k1/ppp2pp1/2np1n1p/4p3/2PP3B/P1Q1PN2/1P2BPPP/R3K2R b KQ - 1 11
