position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,budget_count,best_move_path,best_move_switch_count,unique_best_move_count,best_score_min_cp,best_score_max_cp,best_score_mean_cp,best_score_range_cp,adjacent_top3_overlap_min,adjacent_top3_overlap_mean,adjacent_top5_overlap_min,adjacent_top5_overlap_mean,best_pv_prefix_min_plies,best_pv_prefix_mean_plies,actual_move_present_budget_count,actual_move_rank_min,actual_move_rank_max,actual_move_rank_mean,actual_move_rank_range,actual_move_rank_path
78cIwkOb_ply_28,78cIwkOb,28,15,white,ConradShrekChungus,pawngod,1252,1355,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_28.png,c2c4,c4,6,50ms:e4 | 200ms:e4 | 1000ms:e4 | 5000ms:e4 | 15000ms:e4 | 60000ms:e4,0,1,36,92,56.8333,56,0.5,0.7,0.4286,0.5714,2,4,2,7,7,7,0,50ms:>10 | 200ms:>10 | 1000ms:7 | 5000ms:7 | 15000ms:>10 | 60000ms:>10
78cIwkOb_ply_29,78cIwkOb,29,15,black,ConradShrekChungus,pawngod,1252,1355,52,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_29.png,c8f5,Bf5,6,50ms:Bf5 | 200ms:Bf5 | 1000ms:Qc3 | 5000ms:Qc3 | 15000ms:Qc3 | 60000ms:Qc3,1,2,-20,67,34,87,0.2,0.48,0.4286,0.6381,0,4.8,6,1,8,3.5,7,50ms:1 | 200ms:1 | 1000ms:8 | 5000ms:5 | 15000ms:3 | 60000ms:3
78cIwkOb_ply_35,78cIwkOb,35,18,black,ConradShrekChungus,pawngod,1252,1355,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_35.png,f8e8,Re8,6,50ms:Re8 | 200ms:Nd7 | 1000ms:Na6 | 5000ms:Na6 | 15000ms:Na6 | 60000ms:Na6,2,3,-4,63,12.1667,67,0.5,0.7,0.6667,0.8667,0,2.4,6,1,6,4.3333,5,50ms:1 | 200ms:6 | 1000ms:6 | 5000ms:4 | 15000ms:4 | 60000ms:5
78cIwkOb_ply_36,78cIwkOb,36,19,white,ConradShrekChungus,pawngod,1252,1355,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_36.png,a1e1,Rae1,6,50ms:Rfe1 | 200ms:Rad1 | 1000ms:Rad1 | 5000ms:Rad1 | 15000ms:Rad1 | 60000ms:Rad1,1,2,-4,26,12,30,0.5,0.9,0.6667,0.8667,0,3,6,4,5,4.3333,1,50ms:5 | 200ms:5 | 1000ms:4 | 5000ms:4 | 15000ms:4 | 60000ms:4
78cIwkOb_ply_37,78cIwkOb,37,19,black,ConradShrekChungus,pawngod,1252,1355,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_37.png,d4d8,Qd8,6,50ms:Nd7 | 200ms:Na6 | 1000ms:Nd7 | 5000ms:Na6 | 15000ms:Na6 | 60000ms:Na6,3,2,31,49,37.3333,18,1.0,1.0,0.6667,0.9333,0,1.4,1,10,10,10,0,50ms:>10 | 200ms:>10 | 1000ms:10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
78cIwkOb_ply_38,78cIwkOb,38,20,white,ConradShrekChungus,pawngod,1252,1355,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_38.png,g2g4,g4,6,50ms:Nf6+ | 200ms:Nf6+ | 1000ms:Nf6+ | 5000ms:Nf6+ | 15000ms:Nf6+ | 60000ms:Nf6+,0,1,323,523,465.8333,200,1.0,1.0,0.6667,0.8,3,4.2,2,6,8,7,2,50ms:8 | 200ms:6 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
78cIwkOb_ply_39,78cIwkOb,39,20,black,ConradShrekChungus,pawngod,1252,1355,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_39.png,f5e4,Bxe4,6,50ms:Bxe4 | 200ms:Bxe4 | 1000ms:Bxe4 | 5000ms:Bxe4 | 15000ms:Bxe4 | 60000ms:Bxe4,0,1,-19,21,1.1667,40,0.5,0.9,0.6667,0.9333,1,2,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
78cIwkOb_ply_41,78cIwkOb,41,21,black,ConradShrekChungus,pawngod,1252,1355,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_41.png,d8h4,Qh4,6,50ms:Nd7 | 200ms:Nd7 | 1000ms:Nd7 | 5000ms:Nd7 | 15000ms:Nd7 | 60000ms:Nd7,0,1,7,38,20.8333,31,0.5,0.9,0.6667,0.9333,1,2.2,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
78cIwkOb_ply_44,78cIwkOb,44,23,white,ConradShrekChungus,pawngod,1252,1355,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_44.png,g4g5,g5,6,50ms:g5 | 200ms:Rfe1 | 1000ms:Rfe1 | 5000ms:Rfe1 | 15000ms:Rfe1 | 60000ms:Rfe1,1,2,-52,-20,-37.1667,32,0.2,0.54,0.25,0.4524,0,2.2,6,1,3,2.1667,2,50ms:1 | 200ms:2 | 1000ms:3 | 5000ms:3 | 15000ms:2 | 60000ms:2
78cIwkOb_ply_48,78cIwkOb,48,25,white,ConradShrekChungus,pawngod,1252,1355,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_48.png,f3d3,Qd3,6,50ms:b4 | 200ms:b4 | 1000ms:b4 | 5000ms:b4 | 15000ms:b4 | 60000ms:b4,0,1,-56,-27,-37.5,29,0.5,0.8,0.4286,0.6857,1,2.2,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
78cIwkOb_ply_49,78cIwkOb,49,25,black,ConradShrekChungus,pawngod,1252,1355,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_49.png,a8d8,Rad8,6,50ms:Nxe4 | 200ms:Rad8 | 1000ms:Rad8 | 5000ms:Kf7 | 15000ms:Rad8 | 60000ms:Rad8,3,3,62,133,81.1667,71,0.2,0.54,0.25,0.4881,0,0.8,6,1,2,1.3333,1,50ms:2 | 200ms:1 | 1000ms:1 | 5000ms:2 | 15000ms:1 | 60000ms:1
78cIwkOb_ply_50,78cIwkOb,50,26,white,ConradShrekChungus,pawngod,1252,1355,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_50.png,d3c2,Qc2,6,50ms:Qf3 | 200ms:Qf3 | 1000ms:Qf3 | 5000ms:Qf3 | 15000ms:Qf3 | 60000ms:Qf3,0,1,-129,-69,-89.1667,60,0.5,0.5,0.25,0.5833,1,1.6,6,2,2,2,0,50ms:2 | 200ms:2 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
78cIwkOb_ply_51,78cIwkOb,51,26,black,ConradShrekChungus,pawngod,1252,1355,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_51.png,f6e4,Nxe4,6,50ms:Qh3 | 200ms:Ng4 | 1000ms:Ng4 | 5000ms:Ng4 | 15000ms:Ng4 | 60000ms:Ng4,1,2,135,168,152.6667,33,0.2,0.44,0.25,0.5357,0,1.4,6,3,9,5.6667,6,50ms:4 | 200ms:3 | 1000ms:5 | 5000ms:5 | 15000ms:9 | 60000ms:8
78cIwkOb_ply_57,78cIwkOb,57,29,black,ConradShrekChungus,pawngod,1252,1355,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_57.png,h4f6,Qf6,6,50ms:Qh3 | 200ms:Qf6 | 1000ms:Qf6 | 5000ms:Qf6 | 15000ms:Qf6 | 60000ms:Qf6,1,2,0,70,33.1667,70,0.5,0.7,0.6667,0.7333,0,2.6,6,1,2,1.1667,1,50ms:2 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
7DOMDObe_ply_18,7DOMDObe,18,10,white,Gervasiodomingos,xaver34,1742,1786,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_18.png,f1e1,Re1,6,50ms:Re1 | 200ms:a4 | 1000ms:Bd2 | 5000ms:a3 | 15000ms:Re1 | 60000ms:a3,5,4,-9,17,1.3333,26,0.2,0.54,0.25,0.5071,0,0,6,1,5,2.5,4,50ms:1 | 200ms:3 | 1000ms:3 | 5000ms:5 | 15000ms:1 | 60000ms:2
7DOMDObe_ply_20,7DOMDObe,20,11,white,Gervasiodomingos,xaver34,1742,1786,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_20.png,d1c1,Qc1,6,50ms:Ne2 | 200ms:a4 | 1000ms:a3 | 5000ms:a3 | 15000ms:Qd2 | 60000ms:a3,4,4,-9,15,0,24,0.2,0.38,0.6667,0.6667,0,1.2,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
7DOMDObe_ply_21,7DOMDObe,21,11,black,Gervasiodomingos,xaver34,1742,1786,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_21.png,g8h8,Kh8,6,50ms:Re8 | 200ms:Re8 | 1000ms:Re8 | 5000ms:Re8 | 15000ms:Nbd7 | 60000ms:a5,2,3,12,31,22.8333,19,1.0,1.0,0.4286,0.6381,0,0.8,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
7DOMDObe_ply_25,7DOMDObe,25,13,black,Gervasiodomingos,xaver34,1742,1786,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_25.png,f6g8,Ng8,6,50ms:Rg8 | 200ms:Rg8 | 1000ms:Ng8 | 5000ms:Ng8 | 15000ms:Ng8 | 60000ms:Ng8,1,2,148,208,186.3333,60,1.0,1.0,0.6667,0.8,0,3.2,6,1,2,1.3333,1,50ms:2 | 200ms:2 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
7DOMDObe_ply_26,7DOMDObe,26,14,white,Gervasiodomingos,xaver34,1742,1786,58,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_26.png,h6d2,Qd2,6,50ms:Qh5 | 200ms:Qh3 | 1000ms:Qh5 | 5000ms:Qh3 | 15000ms:Qh3 | 60000ms:Qh3,3,2,-210,16,-157.3333,226,0.5,0.9,0.6667,0.9333,0,1.6,6,3,4,3.1667,1,50ms:4 | 200ms:3 | 1000ms:3 | 5000ms:3 | 15000ms:3 | 60000ms:3
7DOMDObe_ply_27,7DOMDObe,27,14,black,Gervasiodomingos,xaver34,1742,1786,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_27.png,b8d7,Nd7,6,50ms:a5 | 200ms:Bd6 | 1000ms:Bd6 | 5000ms:Bd6 | 15000ms:Nd7 | 60000ms:Bd6,3,3,159,217,198.8333,58,0.5,0.6,0.4286,0.7048,0,0.8,6,1,3,2,2,50ms:2 | 200ms:2 | 1000ms:3 | 5000ms:2 | 15000ms:1 | 60000ms:2
7DOMDObe_ply_28,7DOMDObe,28,15,white,Gervasiodomingos,xaver34,1742,1786,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_28.png,d3d4,d4,6,50ms:Ne2 | 200ms:Bh3 | 1000ms:Ne2 | 5000ms:Bh3 | 15000ms:Rad1 | 60000ms:Ne2,5,3,-203,-170,-189,33,0.2,0.54,0.25,0.5357,0,0,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
7DOMDObe_ply_29,7DOMDObe,29,15,black,Gervasiodomingos,xaver34,1742,1786,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_29.png,d7f6,Ndf6,6,50ms:Ndf6 | 200ms:Bd6 | 1000ms:Bd6 | 5000ms:Bd6 | 15000ms:a5 | 60000ms:Bd6,3,3,229,260,241.1667,31,0.2,0.54,0.25,0.3929,0,0.6,6,1,9,4.5,8,50ms:1 | 200ms:3 | 1000ms:9 | 5000ms:4 | 15000ms:7 | 60000ms:3
7DOMDObe_ply_30,7DOMDObe,30,16,white,Gervasiodomingos,xaver34,1742,1786,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_30.png,f3e5,Ne5,6,50ms:Ng5 | 200ms:Ng5 | 1000ms:Ng5 | 5000ms:Ng5 | 15000ms:Ng5 | 60000ms:Ne5,1,2,-229,-196,-215.5,33,0.5,0.8,0.4286,0.5714,0,1,6,1,3,2.1667,2,50ms:3 | 200ms:3 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:1
7DOMDObe_ply_31,7DOMDObe,31,16,black,Gervasiodomingos,xaver34,1742,1786,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_31.png,f6e4,Ne4,6,50ms:Ne8 | 200ms:Nd7 | 1000ms:Nd7 | 5000ms:Nd7 | 15000ms:Nd7 | 60000ms:Nd7,1,2,229,245,235.3333,16,0.2,0.54,0.4286,0.6857,0,1.2,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
7DOMDObe_ply_35,7DOMDObe,35,18,black,Gervasiodomingos,xaver34,1742,1786,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_35.png,d8d5,Qd5,6,50ms:f6 | 200ms:f6 | 1000ms:f6 | 5000ms:f6 | 15000ms:f6 | 60000ms:f6,0,1,157,256,191.5,99,0.5,0.8,0.6667,0.8667,4,5,6,8,10,8.6667,2,50ms:9 | 200ms:9 | 1000ms:8 | 5000ms:10 | 15000ms:8 | 60000ms:8
7DOMDObe_ply_36,7DOMDObe,36,19,white,Gervasiodomingos,xaver34,1742,1786,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_36.png,f2f3,f3,6,50ms:c4 | 200ms:c4 | 1000ms:c4 | 5000ms:c4 | 15000ms:c4 | 60000ms:c4,0,1,-79,-61,-68.1667,18,0.5,0.8,0.4286,0.619,1,2.6,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
