position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white,black,complexity_score,image_path,candidate_count,actual_move_uci,actual_move_san,actual_candidate_available,actual_realizability_score_v0,actual_maia_probability,actual_maia_rank,engine_best_uci,engine_best_san,engine_best_realizability_score_v0,engine_best_maia_probability,engine_best_maia_rank,top_realizability_uci,top_realizability_san,top_realizability_score_v0,actual_minus_engine_best_realizability,actual_matches_engine_best,actual_matches_top_realizability,actual_beats_engine_best
u3ENT7qN_ply_48,u3ENT7qN,48,25,white,2267,HELIO94,FreeDraw-Com,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_48.png,3,d3c4,Bxc4,True,75.88,0.3713,1,d3c4,Bxc4,75.88,0.3713,1,d3c4,Bxc4,75.88,0.0,True,True,False
u3ENT7qN_ply_50,u3ENT7qN,50,26,white,2267,HELIO94,FreeDraw-Com,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_50.png,3,h4h5,h5,True,70.07,0.5918,1,h4h5,h5,70.07,0.5918,1,f1f3,Rf3,71.63,0.0,True,False,False
u3ENT7qN_ply_51,u3ENT7qN,51,26,black,2251,HELIO94,FreeDraw-Com,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_51.png,3,c4c2,Rc2,True,33.0,0.1003,4,c4c2,Rc2,33.0,0.1003,4,c4c2,Rc2,33.0,0.0,True,True,False
u3ENT7qN_ply_53,u3ENT7qN,53,27,black,2251,HELIO94,FreeDraw-Com,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_53.png,2,h7g6,hxg6,True,33.0,0.857,1,h7g6,hxg6,33.0,0.857,1,h7g6,hxg6,33.0,0.0,True,True,False
u3ENT7qN_ply_54,u3ENT7qN,54,28,white,2267,HELIO94,FreeDraw-Com,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_54.png,3,f4h4,Qh4,True,53.63,0.1073,4,f4h4,Qh4,53.63,0.1073,4,f1f3,Rf3,65.17,0.0,True,False,False
u3ENT7qN_ply_55,u3ENT7qN,55,28,black,2251,HELIO94,FreeDraw-Com,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_55.png,4,d7e5,Nxe5,True,33.0,0.0019,24,b7b6,b6,33.0,0.0055,16,d7e5,Nxe5,33.0,0.0,False,True,False
u3ENT7qN_ply_56,u3ENT7qN,56,29,white,2267,HELIO94,FreeDraw-Com,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_56.png,2,d4e5,dxe5,True,33.83,0.3735,2,h4f6,Qf6,50.0,0.5786,1,h4f6,Qf6,50.0,-16.17,False,False,False
u3ENT7qN_ply_59,u3ENT7qN,59,30,black,2251,HELIO94,FreeDraw-Com,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_59.png,4,c2c1,Rc1,True,33.0,0.0088,9,c2b2,Rxb2,33.0,0.3808,1,c2c1,Rc1,33.0,0.0,False,True,False
uuuBMT72_ply_18,uuuBMT72,18,10,white,2186,Adaiel,jpepello,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_18.png,4,h2h3,h3,True,38.66,0.1519,3,e1g1,O-O,33.0,0.2091,2,h2h3,h3,38.66,5.66,False,True,True
uuuBMT72_ply_19,uuuBMT72,19,10,black,2209,Adaiel,jpepello,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_19.png,2,g4f3,Bxf3,True,77.16,0.2682,2,g4f3,Bxf3,77.16,0.2682,2,g4f3,Bxf3,77.16,0.0,True,True,False
uuuBMT72_ply_20,uuuBMT72,20,11,white,2186,Adaiel,jpepello,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_20.png,1,d1f3,Qxf3,True,38.02,0.6602,1,d1f3,Qxf3,38.02,0.6602,1,d1f3,Qxf3,38.02,0.0,True,True,False
uuuBMT72_ply_21,uuuBMT72,21,11,black,2209,Adaiel,jpepello,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_21.png,2,c6d4,Nxd4,True,63.19,0.2336,2,c6d4,Nxd4,63.19,0.2336,2,d8d4,Qxd4,70.33,0.0,True,False,False
uuuBMT72_ply_22,uuuBMT72,22,12,white,2186,Adaiel,jpepello,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_22.png,3,f3d3,Qd3,True,33.0,0.1261,2,f3d3,Qd3,33.0,0.1261,2,f3b7,Qxb7,40.3,0.0,True,False,False
uuuBMT72_ply_23,uuuBMT72,23,12,black,2209,Adaiel,jpepello,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_23.png,3,c7c5,c5,True,56.02,0.1533,4,c7c5,c5,56.02,0.1533,4,c7c5,c5,56.02,0.0,True,True,False
uuuBMT72_ply_24,uuuBMT72,24,13,white,2186,Adaiel,jpepello,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_24.png,3,e1c1,O-O-O,True,33.0,0.3644,1,e1c1,O-O-O,33.0,0.3644,1,e1c1,O-O-O,33.0,0.0,True,True,False
uuuBMT72_ply_25,uuuBMT72,25,13,black,2209,Adaiel,jpepello,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_25.png,3,b7b5,b5,True,49.31,0.4733,1,b7b5,b5,49.31,0.4733,1,b7b5,b5,49.31,0.0,True,True,False
uuuBMT72_ply_27,uuuBMT72,27,14,black,2209,Adaiel,jpepello,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_27.png,4,d4b3,Nxb3+,True,61.2,0.4044,1,d8b6,Qb6,48.46,0.0444,4,f8d6,Bd6,79.34,12.74,False,False,True
uuuBMT72_ply_31,uuuBMT72,31,16,black,2209,Adaiel,jpepello,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_31.png,3,f8e7,Be7,True,37.63,0.6912,1,b5b4,b4,59.97,0.0309,4,h7h5,h5,64.37,-22.34,False,False,False
uuuBMT72_ply_32,uuuBMT72,32,17,white,2186,Adaiel,jpepello,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_32.png,4,f4d6,Bd6,True,33.0,0.1015,2,f4g5,Bg5,33.0,0.0091,8,f4d6,Bd6,33.0,0.0,False,True,False
uuuBMT72_ply_34,uuuBMT72,34,18,white,2186,Adaiel,jpepello,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_34.png,4,d6e7,Bxe7,True,48.29,0.3657,2,g2g4,g4,33.0,0.0036,11,d6e7,Bxe7,48.29,15.29,False,True,True
uuuBMT72_ply_37,uuuBMT72,37,19,black,2209,Adaiel,jpepello,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_37.png,2,d7e5,Ne5,True,33.0,0.1473,2,d7f6,Nf6,35.27,0.0927,3,d7f6,Nf6,35.27,-2.27,False,False,False
uuuBMT72_ply_38,uuuBMT72,38,20,white,2186,Adaiel,jpepello,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_38.png,2,d3e3,Re3,True,34.42,0.4574,1,d3e3,Re3,34.42,0.4574,1,d3e3,Re3,34.42,0.0,True,True,False
uuuBMT72_ply_39,uuuBMT72,39,20,black,2209,Adaiel,jpepello,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_39.png,3,f7f6,f6,True,56.86,0.0657,3,e5d7,Nd7,71.51,0.0277,4,e5d7,Nd7,71.51,-14.65,False,False,False
uuuBMT72_ply_40,uuuBMT72,40,21,white,2186,Adaiel,jpepello,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_40.png,2,f2f4,f4,True,43.06,0.7785,1,f2f4,f4,43.06,0.7785,1,f2f4,f4,43.06,0.0,True,True,False
uuuBMT72_ply_41,uuuBMT72,41,21,black,2209,Adaiel,jpepello,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_41.png,3,e5c6,Nc6,True,50.32,0.7246,1,e5g6,Ng6,52.48,0.2177,2,e5g6,Ng6,52.48,-2.16,False,False,False
uuuBMT72_ply_42,uuuBMT72,42,22,white,2186,Adaiel,jpepello,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_42.png,2,c3d5,Nd5+,True,42.5,0.3529,1,c3d5,Nd5+,42.5,0.3529,1,c3d5,Nd5+,42.5,0.0,True,True,False
uuuBMT72_ply_44,uuuBMT72,44,23,white,2186,Adaiel,jpepello,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_44.png,1,d5c7,Nc7,True,51.67,0.7445,1,d5c7,Nc7,51.67,0.7445,1,d5c7,Nc7,51.67,0.0,True,True,False
uuuBMT72_ply_45,uuuBMT72,45,23,black,2209,Adaiel,jpepello,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_45.png,3,a8c8,Rac8,True,47.96,0.0871,4,a8d8,Rad8,33.0,0.1977,2,a8c8,Rac8,47.96,14.96,False,True,True
uuuBMT72_ply_46,uuuBMT72,46,24,white,2186,Adaiel,jpepello,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_46.png,1,d1d7,Rd7+,True,42.5,0.4057,1,d1d7,Rd7+,42.5,0.4057,1,d1d7,Rd7+,42.5,0.0,True,True,False
uuuBMT72_ply_47,uuuBMT72,47,24,black,2209,Adaiel,jpepello,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_47.png,1,f7g6,Kg6,True,33.0,0.5508,1,f7g6,Kg6,33.0,0.5508,1,f7g6,Kg6,33.0,0.0,True,True,False
uuuBMT72_ply_48,uuuBMT72,48,25,white,2186,Adaiel,jpepello,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_48.png,1,c7e6,Nxe6,True,61.79,0.6382,1,c7e6,Nxe6,61.79,0.6382,1,c7e6,Nxe6,61.79,0.0,True,True,False
uuuBMT72_ply_49,uuuBMT72,49,25,black,2209,Adaiel,jpepello,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_49.png,3,c6d4,Nd4,True,33.0,0.0736,4,c6d4,Nd4,33.0,0.0736,4,c6d4,Nd4,33.0,0.0,True,True,False
uuuBMT72_ply_50,uuuBMT72,50,26,white,2186,Adaiel,jpepello,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_50.png,4,g2g4,g4,True,34.26,0.2205,2,d7g7,Rxg7+,60.92,0.457,1,d7g7,Rxg7+,60.92,-26.66,False,False,False
uuuBMT72_ply_51,uuuBMT72,51,26,black,2209,Adaiel,jpepello,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_51.png,3,d4e6,Nxe6,True,62.26,0.7396,1,d4e6,Nxe6,62.26,0.7396,1,d4e6,Nxe6,62.26,0.0,True,True,False
uuuBMT72_ply_52,uuuBMT72,52,27,white,2186,Adaiel,jpepello,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_52.png,2,e3e6,Rxe6,True,44.66,0.7235,1,e3e6,Rxe6,44.66,0.7235,1,e3e6,Rxe6,44.66,0.0,True,True,False
uuuBMT72_ply_53,uuuBMT72,53,27,black,2209,Adaiel,jpepello,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_53.png,4,c5c4,c4,True,33.0,0.1795,3,h7h5,h5,33.0,0.2086,2,c5c4,c4,33.0,0.0,False,True,False
uuuBMT72_ply_54,uuuBMT72,54,28,white,2186,Adaiel,jpepello,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_54.png,3,f4f5,f5+,True,58.88,0.2137,1,f4f5,f5+,58.88,0.2137,1,b3b4,b4,63.27,0.0,True,False,False
uuuBMT72_ply_55,uuuBMT72,55,28,black,2209,Adaiel,jpepello,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_55.png,2,g6h6,Kh6,True,33.0,0.4093,2,g6h6,Kh6,33.0,0.4093,2,g6h6,Kh6,33.0,0.0,True,True,False
uuuBMT72_ply_56,uuuBMT72,56,29,white,2186,Adaiel,jpepello,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_56.png,3,b3c4,bxc4,True,62.47,0.2908,1,b3b4,b4,63.84,0.0926,5,b3b4,b4,63.84,-1.37,False,False,False
uuuBMT72_ply_59,uuuBMT72,59,30,black,2209,Adaiel,jpepello,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/uuuBMT72_ply_59.png,3,h8c8,Rhc8,True,33.0,0.7544,1,b5b4,b4,33.0,0.0019,11,h8c8,Rhc8,33.0,0.0,False,True,False
v1ofntdB_ply_18,v1ofntdB,18,10,white,2009,MSJ_98,xeqtr85,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_18.png,4,c1f4,Bf4,True,33.0,0.1848,2,e2e3,e3,40.27,0.335,1,b4b5,Qb5+,56.05,-7.27,False,False,False
v1ofntdB_ply_19,v1ofntdB,19,10,black,2021,MSJ_98,xeqtr85,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_19.png,2,e7e6,e6,True,33.0,0.1779,2,e7e5,e5,35.97,0.7613,1,e7e5,e5,35.97,-2.97,False,False,False
v1ofntdB_ply_20,v1ofntdB,20,11,white,2009,MSJ_98,xeqtr85,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_20.png,3,b4b3,Qb3,True,48.23,0.1446,3,b4b3,Qb3,48.23,0.1446,3,b4a4,Qa4+,66.56,0.0,True,False,False
v1ofntdB_ply_21,v1ofntdB,21,11,black,2021,MSJ_98,xeqtr85,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_21.png,4,d8a5,Qa5+,True,34.3,0.4545,1,a7a5,a5,33.0,0.0111,11,d8a5,Qa5+,34.3,1.3,False,True,True
v1ofntdB_ply_22,v1ofntdB,22,12,white,2009,MSJ_98,xeqtr85,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_22.png,3,f4d2,Bd2,True,81.89,0.7324,1,f4d2,Bd2,81.89,0.7324,1,f4d2,Bd2,81.89,0.0,True,True,False
v1ofntdB_ply_23,v1ofntdB,23,12,black,2021,MSJ_98,xeqtr85,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_23.png,3,a5c5,Qc5,True,33.0,0.0596,5,a5b6,Qb6,33.0,0.5295,1,a5c5,Qc5,33.0,0.0,False,True,False
v1ofntdB_ply_24,v1ofntdB,24,13,white,2009,MSJ_98,xeqtr85,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_24.png,4,a1c1,Rc1,True,67.72,0.7081,1,e2e4,e4,51.86,0.01,5,a1c1,Rc1,67.72,15.86,False,True,True
v1ofntdB_ply_25,v1ofntdB,25,13,black,2021,MSJ_98,xeqtr85,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_25.png,2,c5d6,Qd6,True,33.0,0.3712,2,c5b6,Qb6,33.0,0.4982,1,c5d6,Qd6,33.0,0.0,False,True,False
v1ofntdB_ply_26,v1ofntdB,26,14,white,2009,MSJ_98,xeqtr85,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_26.png,3,e2e3,e3,True,36.83,0.6081,1,e2e3,e3,36.83,0.6081,1,e2e4,e4,38.68,0.0,True,False,False
v1ofntdB_ply_27,v1ofntdB,27,14,black,2021,MSJ_98,xeqtr85,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_27.png,3,f8e7,Be7,True,33.0,0.6378,1,f7f6,f6,33.0,0.0153,7,f8e7,Be7,33.0,0.0,False,True,False
v1ofntdB_ply_29,v1ofntdB,29,15,black,2021,MSJ_98,xeqtr85,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_29.png,3,c8d7,Bd7,True,33.0,0.8829,1,e8f8,Kf8,33.0,0.1065,2,c8d7,Bd7,33.0,0.0,False,True,False
v1ofntdB_ply_32,v1ofntdB,32,17,white,2009,MSJ_98,xeqtr85,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_32.png,4,e1g1,O-O,True,33.0,0.4337,1,f3e5,Ne5,50.83,0.3838,2,f3e5,Ne5,50.83,-17.83,False,False,False
v1ofntdB_ply_33,v1ofntdB,33,17,black,2021,MSJ_98,xeqtr85,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_33.png,4,e8g8,O-O,True,33.0,0.9269,1,a7a6,a6,33.0,0.0074,6,e8g8,O-O,33.0,0.0,False,True,False
v1ofntdB_ply_34,v1ofntdB,34,18,white,2009,MSJ_98,xeqtr85,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_34.png,4,b3c3,Qc3,True,33.0,0.0019,13,d2b4,Bb4,60.31,0.1824,3,d2b4,Bb4,60.31,-27.31,False,False,False
v1ofntdB_ply_35,v1ofntdB,35,18,black,2021,MSJ_98,xeqtr85,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_35.png,3,e7f6,Bf6,True,33.0,0.3451,2,a7a5,a5,33.0,0.0107,11,e7f6,Bf6,33.0,0.0,False,True,False
v1ofntdB_ply_36,v1ofntdB,36,19,white,2009,MSJ_98,xeqtr85,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_36.png,3,c3c7,Qc7,True,47.73,0.0846,5,c3c7,Qc7,47.73,0.0846,5,c3c7,Qc7,47.73,0.0,True,True,False
v1ofntdB_ply_37,v1ofntdB,37,19,black,2021,MSJ_98,xeqtr85,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_37.png,4,d7c7,Qxc7,True,82.84,0.202,3,d7a4,Qa4,33.0,0.22,2,d7c7,Qxc7,82.84,49.84,False,True,True
v1ofntdB_ply_39,v1ofntdB,39,20,black,2021,MSJ_98,xeqtr85,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_39.png,3,b7b6,b6,True,33.0,0.1794,2,f8c8,Rfc8,33.0,0.0223,5,b7b6,b6,33.0,0.0,False,True,False
v1ofntdB_ply_40,v1ofntdB,40,21,white,2009,MSJ_98,xeqtr85,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_40.png,4,d2c3,Bc3,True,39.87,0.7011,1,b2b4,b4,52.05,0.0074,6,b2b3,b3,54.71,-12.18,False,False,False
v1ofntdB_ply_41,v1ofntdB,41,21,black,2021,MSJ_98,xeqtr85,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_41.png,3,f6c3,Bxc3,True,42.62,0.6304,1,f8c8,Rfc8,33.0,0.0444,3,f6c3,Bxc3,42.62,9.62,False,True,True
v1ofntdB_ply_45,v1ofntdB,45,23,black,2021,MSJ_98,xeqtr85,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_45.png,3,c8c3,Rxc3,True,79.67,0.5957,1,c8c3,Rxc3,79.67,0.5957,1,c8c3,Rxc3,79.67,0.0,True,True,False
v1ofntdB_ply_46,v1ofntdB,46,24,white,2009,MSJ_98,xeqtr85,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_46.png,2,c1c3,Rxc3,True,56.34,0.9911,1,c1c3,Rxc3,56.34,0.9911,1,c1c3,Rxc3,56.34,0.0,True,True,False
v1ofntdB_ply_47,v1ofntdB,47,24,black,2021,MSJ_98,xeqtr85,60,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_47.png,3,f7f6,f6,True,33.0,0.2603,1,f8e8,Re8,33.0,0.0087,10,f7f6,f6,33.0,0.0,False,True,False
v1ofntdB_ply_48,v1ofntdB,48,25,white,2009,MSJ_98,xeqtr85,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_48.png,4,f3d4,Nd4,True,51.71,0.2621,2,c3c1,Rc1,37.63,0.0002,17,f3d4,Nd4,51.71,14.08,False,True,True
v1ofntdB_ply_49,v1ofntdB,49,25,black,2021,MSJ_98,xeqtr85,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_49.png,3,f8e8,Re8,True,33.0,0.1276,3,e6e5,e5,33.0,0.5379,1,f8e8,Re8,33.0,0.0,False,True,False
v1ofntdB_ply_50,v1ofntdB,50,26,white,2009,MSJ_98,xeqtr85,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_50.png,4,c3c6,Rc6,True,51.51,0.0988,3,g1f1,Kf1,52.07,0.1133,2,c3c7,Rc7,56.78,-0.56,False,False,False
v1ofntdB_ply_51,v1ofntdB,51,26,black,2021,MSJ_98,xeqtr85,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_51.png,4,g8f7,Kf7,True,33.0,0.3264,2,e6e5,e5,33.0,0.6363,1,g8f7,Kf7,33.0,0.0,False,True,False
v1ofntdB_ply_53,v1ofntdB,53,27,black,2021,MSJ_98,xeqtr85,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_53.png,3,e8e7,Re7,True,33.0,0.5008,1,h7h5,h5,33.0,0.0079,9,e8e7,Re7,33.0,0.0,False,True,False
v1ofntdB_ply_54,v1ofntdB,54,28,white,2009,MSJ_98,xeqtr85,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_54.png,4,g2g4,g4,True,29.62,0.0634,4,c6c8,Rc8,36.23,0.028,7,g1f1,Kf1,72.29,-6.61,False,False,False
